time (in seconds),queue density
36.0356,0.580575
36.1022,0.581259
36.1688,0.583171
36.2354,0.585224
36.302,0.58543
36.3686,0.585508
36.4352,0.586141
36.5018,0.585888
36.5684,0.584796
36.635,0.584132
36.7017,0.58389
36.7683,0.583435
36.8349,0.583427
36.9015,0.583447
36.9681,0.583397
37.0347,0.582701
37.1013,0.582472
37.1679,0.582313
37.2345,0.582388
37.3011,0.581967
37.3678,0.581022
37.4344,0.580658
37.501,0.580351
37.5676,0.579921
37.6342,0.579299
37.7008,0.579503
37.7674,0.579156
37.834,0.577834
37.9006,0.572637
37.9672,0.573569
38.0338,0.574603
38.1005,0.574959
38.1671,0.576756
38.2337,0.578607
38.3003,0.580567
38.3669,0.581773
38.4335,0.584155
38.5001,0.585585
38.5667,0.588584
38.6333,0.591988
38.6999,0.593868
38.7665,0.597537
38.8332,0.601149
38.8998,0.603469
38.9664,0.606773
39.033,0.609608
39.0996,0.611844
39.1662,0.615524
39.2328,0.618556
39.2994,0.619658
39.366,0.622656
39.4326,0.628733
39.4992,0.629311
39.5659,0.641737
39.6325,0.647441
39.6991,0.650979
39.7657,0.654746
39.8323,0.658558
39.8989,0.660182
39.9655,0.663944
40.0321,0.667087
40.0987,0.668012
40.1653,0.671064
40.2319,0.674679
40.2986,0.676319
40.3652,0.682798
40.4318,0.687216
40.4984,0.689738
40.565,0.693045
40.6316,0.69689
40.6982,0.698042
40.7648,0.7008
40.8314,0.703486
40.898,0.704063
40.9646,0.70464
41.0313,0.706037
41.0979,0.706274
41.1645,0.706516
41.2311,0.724328
41.2977,0.724267
41.3643,0.724304
41.4309,0.723928
41.4975,0.723527
41.5641,0.723873
41.6307,0.723585
41.6973,0.723421
41.764,0.723539
41.8306,0.724485
41.8972,0.726963
41.9638,0.728695
42.0304,0.731841
42.097,0.731905
42.1636,0.73302
42.2302,0.734207
42.2968,0.736451
42.3634,0.736906
42.43,0.737821
42.4967,0.738632
42.5633,0.739172
42.6299,0.73884
42.6965,0.73883
42.7631,0.738485
42.8297,0.738797
42.8963,0.764205
42.9629,0.763976
43.0295,0.764462
43.0961,0.764396
43.1627,0.76452
43.2294,0.764661
43.296,0.76497
43.3626,0.765299
43.4292,0.765684
43.4958,0.767867
43.5624,0.76833
43.629,0.768418
43.6956,0.768324
43.7622,0.768079
43.8288,0.768294
43.8954,0.768009
43.9621,0.768226
44.0287,0.767879
44.0953,0.768651
44.1619,0.768577
44.2285,0.768369
44.2951,0.76801
