time (in seconds),queue density
62.0131,0.902114
62.0798,0.902372
62.1464,0.902713
62.213,0.902647
62.2796,0.902854
62.3462,0.903211
62.4128,0.902972
62.4794,0.902831
62.546,0.902811
62.6126,0.903117
62.6792,0.902643
62.7458,0.902862
62.8125,0.902439
62.8791,0.902529
62.9457,0.90229
63.0123,0.902016
63.0789,0.902259
63.1455,0.902502
63.2121,0.902709
63.2787,0.902647
63.3453,0.902063
63.4119,0.902079
63.4785,0.90211
63.5452,0.902075
63.6118,0.90238
63.6784,0.902521
63.745,0.902474
63.8116,0.90251
63.8782,0.902561
63.9448,0.902478
64.0114,0.902459
64.078,0.902345
64.1446,0.902368
64.2112,0.902321
64.2779,0.902741
64.3445,0.902913
64.4111,0.903011
64.4777,0.90309
64.5443,0.902956
64.6109,0.903156
64.6775,0.902776
64.7441,0.902713
64.8107,0.902894
64.8773,0.902913
64.944,0.902631
65.0106,0.902271
65.0772,0.902063
65.1438,0.902223
65.2104,0.901965
65.277,0.901863
65.3436,0.901553
65.4102,0.901624
65.4768,0.901412
65.5434,0.90142
65.61,0.901636
65.6767,0.90191
65.7433,0.902016
65.8099,0.902274
65.8765,0.902756
65.9431,0.902478
66.0097,0.902874
66.0763,0.902886
66.1429,0.90287
66.2095,0.902925
66.2761,0.902729
66.3427,0.902737
66.4094,0.902647
66.476,0.902839
66.5426,0.903219
66.6092,0.903313
66.6758,0.903626
66.7424,0.903568
66.809,0.903595
66.8756,0.903493
66.9422,0.902941
67.0088,0.902592
67.0754,0.902419
67.1421,0.902447
67.2087,0.902459
67.2753,0.902039
67.3419,0.900531
67.4085,0.900707
67.4751,0.900683
67.5417,0.900421
67.6083,0.900589
67.6749,0.900805
67.7415,0.900754
67.8081,0.900946
67.8748,0.901075
67.9414,0.900973
68.008,0.900805
68.0746,0.900429
68.1412,0.90057
68.2078,0.900589
68.2744,0.900382
68.341,0.900476
68.4076,0.900656
68.4742,0.900511
68.5408,0.900566
68.6075,0.900248
68.6741,0.900429
68.7407,0.900609
68.8073,0.900452
68.8739,0.900535
68.9405,0.900331
69.0071,0.899406
69.0737,0.899504
69.1403,0.899112
69.2069,0.898944
